瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
184,力林,2020-05-11,17.3,,2.7,77
184,力林,2020-05-12,18.5,,5,57.9
184,力林,2020-05-13,17,,2.1,47.4
184,力林,2020-05-14,20.2,,1.5,40.4
184,力林,2020-05-15,22.1,2.9,3.3,78.5
184,力林,2020-05-16,16.6,5.3,1.8,96.5
184,力林,2020-05-17,17,,2,87.1
184,力林,2020-05-18,19.2,.4,2.6,81.6
184,力林,2020-05-19,17.2,,5.8,67.1
184,力林,2020-05-20,16.6,,3,71.6
184,力林,2020-05-21,18.8,,3.1,66.9
184,力林,2020-05-22,19.1,,4.1,70.4
184,力林,2020-05-23,19.6,,2.8,73.1
184,力林,2020-05-24,20.4,,2.3,77.3
184,力林,2020-05-25,17.7,0,2,85.5
184,力林,2020-05-26,18.4,0,2.6,71
184,力林,2020-05-27,18.2,,2.8,73
184,力林,2020-05-28,19.7,,3,63
184,力林,2020-05-29,18.5,,2.2,78.3
184,力林,2020-05-30,20,.6,2.3,79.5
184,力林,2020-05-31,19.7,3.7,3.5,88.1
184,力林,2020-06-01,18.7,.4,1.9,83
184,力林,2020-06-02,18.6,,2,69.3
184,力林,2020-06-03,20.5,0,1,83.6
184,力林,2020-06-04,21.2,,1.4,86.4
184,力林,2020-06-05,19.9,,1.4,92.9
184,力林,2020-06-06,21.2,,3.1,85.8
184,力林,2020-06-07,21.3,,2.9,77.5
184,力林,2020-06-08,23.4,,3,62.8
184,力林,2020-06-09,26.7,,3.6,64.1
184,力林,2020-06-10,24.7,.4,1.7,76.5
184,力林,2020-06-11,24.5,0,3.2,85.1
184,力林,2020-06-12,22.7,1.1,2.2,92.1
184,力林,2020-06-13,25.6,24.3,3.1,88.5
184,力林,2020-06-14,24.2,26,4.5,91.9
184,力林,2020-06-15,22.2,,2.3,86.3
184,力林,2020-06-16,23.3,,2.5,82.8
184,力林,2020-06-17,20.9,30.9,1.8,91
184,力林,2020-06-18,19.5,49.3,4.2,95.8
184,力林,2020-06-19,19.9,11.4,2.1,91.8
184,力林,2020-06-20,21.9,,3,78.9
184,力林,2020-06-21,21.8,,4,81.8
184,力林,2020-06-22,22.7,,3,82.6
184,力林,2020-06-23,25.6,,1.6,66.6
184,力林,2020-06-24,24.9,38.3,2,83.1
184,力林,2020-06-25,22.9,14.2,2.2,93.3
184,力林,2020-06-26,22.9,,2.2,82
184,力林,2020-06-27,23.1,.1,2.3,89.9
184,力林,2020-06-28,23.5,,2.1,80.4
184,力林,2020-06-29,23.2,25.1,3.2,87.4
184,力林,2020-06-30,21.8,0,7,84.3
184,力林,2020-07-01,22.6,,2.9,73.1
184,力林,2020-07-02,23,,2.2,66.4
184,力林,2020-07-03,21.4,17,3.6,93.8
184,力林,2020-07-04,20.2,.4,2.7,91.6
184,力林,2020-07-05,21.2,,1.4,93.3
184,力林,2020-07-06,22.5,15.7,1.5,95.5
184,力林,2020-07-07,22.5,35.1,1.8,95.5
184,力林,2020-07-08,22.3,,1.9,90.3
184,力林,2020-07-09,23.2,2,2.1,91.9
184,力林,2020-07-10,25.6,16.4,3.3,88.3
184,力林,2020-07-11,23.3,0,2.2,88.9
184,力林,2020-07-12,24.6,4.3,2.6,89.4
184,力林,2020-07-13,25.6,1.5,5.7,86.9
184,力林,2020-07-14,21.6,.5,4.8,85.8
184,力林,2020-07-15,21.6,0,2.8,85
184,力林,2020-07-16,22.2,.4,2.8,81.3
184,力林,2020-07-17,23.1,,2.8,71.4
184,力林,2020-07-18,24.2,.2,1.7,75.4
184,力林,2020-07-19,29.1,0,3.2,70.8
184,力林,2020-07-20,26.4,1.2,4.2,84.1
184,力林,2020-07-21,24.6,4.4,1.6,89.4
184,力林,2020-07-22,26.8,0,2.8,85.8
184,力林,2020-07-23,26.5,9.2,4.3,82.8
184,力林,2020-07-24,23,2.4,6.6,84.3
184,力林,2020-07-25,23.7,0,4.5,79.5
184,力林,2020-07-26,23.4,,2.4,82
184,力林,2020-07-27,24.8,71.5,1.9,91.8
184,力林,2020-07-28,28.7,2,2.7,79.1
184,力林,2020-07-29,27.9,.5,1.8,84.6
184,力林,2020-07-30,27.8,,1.8,83.8
184,力林,2020-07-31,26.9,,1.9,87.6
184,力林,2020-08-01,28.2,,1.6,74.9
184,力林,2020-08-02,29.3,,2.2,72.8
184,力林,2020-08-03,28.8,,2,74.5
184,力林,2020-08-04,30.2,,1.9,71.9
184,力林,2020-08-05,30.3,9.7,2.1,68.8
184,力林,2020-08-06,30.2,0,4.8,71.1
184,力林,2020-08-07,30.6,0,4,63.9
184,力林,2020-08-08,30.9,,5.4,62.3
184,力林,2020-08-09,30.4,,3.9,64.5
184,力林,2020-08-10,29.4,4.2,3.3,75
184,力林,2020-08-11,30.4,2,4.5,70.9
184,力林,2020-08-12,31,0,3.1,70
184,力林,2020-08-13,31.3,,2.9,67.6
184,力林,2020-08-14,32.2,,3.5,62.9
184,力林,2020-08-15,31.1,,2.3,65.5
184,力林,2020-08-16,29.9,,2.3,72
184,力林,2020-08-17,29.4,,2.1,73.6
184,力林,2020-08-18,29,,2.2,69
184,力林,2020-08-19,28.3,,2.1,74.5
184,力林,2020-08-20,28.2,,2,73.4
184,力林,2020-08-21,28,,2.8,76.4
184,力林,2020-08-22,27.4,2.8,2.3,82
184,力林,2020-08-23,28.3,,2.5,77.8
184,力林,2020-08-24,30,,2,70
184,力林,2020-08-25,29.8,2.9,3.4,76.9
184,力林,2020-08-26,28.4,114.3,6.7,79.1
184,力林,2020-08-27,28.7,.7,2.8,81.9
184,力林,2020-08-28,28.4,2.3,1.7,85.4
184,力林,2020-08-29,28.4,1.5,1.8,83.3
184,力林,2020-08-30,28.1,,1.9,84.1
184,力林,2020-08-31,27.8,0,3.1,82.1
184,力林,2020-09-01,26.8,.1,3.8,89.6
184,力林,2020-09-02,25.1,183.6,11.6,96
184,力林,2020-09-03,25.2,.3,5.7,75.5
184,力林,2020-09-04,25.5,,2.3,63.4
184,力林,2020-09-05,21.9,7.6,2.4,76.9
184,力林,2020-09-06,21.7,71.7,3.9,94.4
184,力林,2020-09-07,23,79.8,6.9,86.1
184,力林,2020-09-08,26.7,,2.8,66.9
184,力林,2020-09-09,25.8,0,2.5,68.3
184,力林,2020-09-10,24.5,0,2.1,67.3
184,力林,2020-09-11,23.5,.6,2,75.9
184,力林,2020-09-12,23.1,,1.6,81.1
184,力林,2020-09-13,23,5.2,1.9,85.4
184,力林,2020-09-14,23.3,,2.6,83.3
184,力林,2020-09-15,23.7,,1.9,80.4
184,力林,2020-09-16,23.5,6.1,1.7,90.3
184,力林,2020-09-17,21.2,26.6,1.6,91.4
184,力林,2020-09-18,20.5,11.3,1.9,76.9
184,力林,2020-09-19,21.2,,2.1,57.9
184,力林,2020-09-20,22,,2,57.4
184,力林,2020-09-21,21.5,,2.4,63.1
184,力林,2020-09-22,21.2,,3.6,69
184,力林,2020-09-23,20.9,1.3,2.8,78
184,力林,2020-09-24,21.3,0,2.7,78.5
184,力林,2020-09-25,22.5,.6,1.7,71.9
184,力林,2020-09-26,22.1,,2.4,69.9
184,力林,2020-09-27,21.4,5.7,2.9,72.5
184,力林,2020-09-28,20.9,,2.9,67
184,力林,2020-09-29,21.2,,2,61.6
184,力林,2020-09-30,21.9,,2.3,70.6
184,力林,2020-10-01,21.5,,2.1,74.6
184,力林,2020-10-02,21.7,,1.9,62.3
184,力林,2020-10-03,22.5,0,1.7,68.9
184,力林,2020-10-04,21.4,1.1,2.3,76.5
184,力林,2020-10-05,18.4,,4.9,53.4
184,力林,2020-10-06,18.6,,2.9,53.5
184,力林,2020-10-07,20.5,,3.7,58.4
184,力林,2020-10-08,20.3,,5.6,59.4
184,力林,2020-10-09,20.1,,5,59.3
184,力林,2020-10-10,20.3,,2.2,64.6
184,力林,2020-10-11,20.4,,2.1,66.4
184,力林,2020-10-12,20.4,0,2.8,67.1
184,力林,2020-10-13,18.4,,3,54.9
184,力林,2020-10-14,19.1,,3.3,48.8
184,力林,2020-10-15,17.9,0,2.3,43.6
184,力林,2020-10-16,17.2,4,2.3,63.3
184,力林,2020-10-17,17.5,,2,54.9
184,力林,2020-10-18,17.7,,1.9,62.5
184,力林,2020-10-19,17.7,,2.3,59.8
184,力林,2020-10-20,18.7,,2.8,66
184,力林,2020-10-21,18.3,46.4,2.7,77
184,力林,2020-10-22,17.5,2.2,3,69.8
184,力林,2020-10-23,15.2,,5.9,51.5
184,力林,2020-10-24,15.4,,4.6,55.4
184,力林,2020-10-25,16.3,,2.3,61.1
184,力林,2020-10-26,15.6,,1.9,63.6
184,力林,2020-10-27,16.5,,2.1,65.9
184,力林,2020-10-28,17.4,,1.7,67.3
184,力林,2020-10-29,15.8,,2.6,51.6
184,力林,2020-10-30,16.1,,2.2,52.8
184,力林,2020-10-31,16.5,,2.6,58.4
184,力林,2020-11-01,18.1,1,2.1,66.3
184,力林,2020-11-02,15.7,5.4,1.8,70.9
184,力林,2020-11-03,13.1,,4.9,55
184,力林,2020-11-04,12,,3.1,54.1
184,力林,2020-11-05,14,0,2.4,58.9
184,力林,2020-11-06,17.8,0,1.3,71.1
184,力林,2020-11-07,17.6,,1.6,77.9
184,力林,2020-11-08,14.6,,3.8,55.5
184,力林,2020-11-09,12,,3.2,48.3
184,力林,2020-11-10,13,,2.5,55.9
184,力林,2020-11-11,12.4,,2.1,60.5
184,力林,2020-11-12,14.4,,2.4,69.5
184,力林,2020-11-13,14.4,,1.9,60.3
184,力林,2020-11-14,15.8,,2.5,69
184,力林,2020-11-15,16.6,0,2.2,72
184,力林,2020-11-16,16.8,1.4,1.8,83.3
184,力林,2020-11-17,21,,1.7,70.6
184,力林,2020-11-18,22.4,0,2.4,68.3
184,力林,2020-11-19,20.4,12.2,4.6,78
184,力林,2020-11-20,12.9,0,4,68.5
184,力林,2020-11-21,13.7,,2.5,75
184,力林,2020-11-22,13.2,4.2,3.6,80.4
184,力林,2020-11-23,10,,4,61.3
184,力林,2020-11-24,10.5,0,2.5,48.6
184,力林,2020-11-25,12.1,,2.3,54.8
184,力林,2020-11-26,11.8,3.8,2,64
184,力林,2020-11-27,11,0,4.5,62.1
184,力林,2020-11-28,8.6,,4.9,57.3
184,力林,2020-11-29,9.2,0,3.8,63.4
184,力林,2020-11-30,8.7,.2,3.7,60.6
184,力林,2020-12-01,7.8,,2.7,52.1
184,力林,2020-12-02,9.3,,2.4,55.5
184,力林,2020-12-03,8.2,,3.3,58.5
184,力林,2020-12-04,7.8,,3.9,57.5
184,力林,2020-12-05,8.8,,1.9,56.6
184,力林,2020-12-06,8.3,,1.9,59.5
184,力林,2020-12-07,10.1,,2.3,60.4
184,力林,2020-12-08,8.2,,3,63
184,力林,2020-12-09,7.7,,1.9,62.4
184,力林,2020-12-10,10.3,,1.6,55
184,力林,2020-12-11,11.1,0,1.2,67.8
184,力林,2020-12-12,9.7,,3,55
184,力林,2020-12-13,8.7,0,4,57.6
184,力林,2020-12-14,3.2,.1,6.4,66.9
184,力林,2020-12-15,3,0,4.5,63.8
184,力林,2020-12-16,3.9,1.5,4.9,69.3
184,力林,2020-12-17,5.7,0,3.5,65.1
184,力林,2020-12-18,7.7,0,3.8,57.3
184,力林,2020-12-19,4.4,,5,54.5
184,力林,2020-12-20,6.8,0,4,54.9
184,力林,2020-12-21,7.9,0,3.2,54.4
184,力林,2020-12-22,8.9,,2.3,52.8
184,力林,2020-12-23,10.1,0,1.6,53.4
184,力林,2020-12-24,10.5,0,3.7,58
184,力林,2020-12-25,6.8,,4,53.5
184,力林,2020-12-26,7.4,,2,56.8
184,力林,2020-12-27,10.1,14.4,2.7,78.6
184,力林,2020-12-28,11.4,,2.1,74
184,力林,2020-12-29,9.6,5.4,3.7,79
184,力林,2020-12-30,.9,4.3,8.5,74.9
184,力林,2020-12-31,2.9,3.8,6.1,67.9
