지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
152,울산,2020-08-01,28.2,,2,79.1
152,울산,2020-08-02,28.3,,2.8,77.9
152,울산,2020-08-03,28.3,,2.8,77.6
152,울산,2020-08-04,28.2,,2.9,79
152,울산,2020-08-05,28.1,,2.7,81
152,울산,2020-08-06,27.4,.6,3.4,87.3
152,울산,2020-08-07,25.3,30.1,1.6,95.3
152,울산,2020-08-08,24.2,35.5,1.3,98
152,울산,2020-08-09,27.1,.3,3.3,86.6
152,울산,2020-08-10,26.7,4.5,3,92.3
152,울산,2020-08-11,27.5,1.6,3.1,86.1
152,울산,2020-08-12,26.9,4.1,1.5,93.1
152,울산,2020-08-13,29.3,,2.5,78.5
152,울산,2020-08-14,29.9,,3.5,75.6
152,울산,2020-08-15,30.5,,2,73.9
152,울산,2020-08-16,30,,1.6,71.3
152,울산,2020-08-17,28.3,,1.3,81.1
152,울산,2020-08-18,28.1,,1.2,80.4
152,울산,2020-08-19,29.5,,1.3,72
152,울산,2020-08-20,27.9,,2,73.4
152,울산,2020-08-21,25.7,,1.6,86.1
152,울산,2020-08-22,25.3,,1.7,87.4
152,울산,2020-08-23,26.2,2.3,1.2,83.6
152,울산,2020-08-24,27,,1.5,85.4
152,울산,2020-08-25,28.4,,1.2,82.1
152,울산,2020-08-26,28.7,,2.8,84
152,울산,2020-08-27,27.4,7.2,3.1,90.1
152,울산,2020-08-28,27.1,37.4,2.1,91
152,울산,2020-08-29,28.5,0,2,80.1
152,울산,2020-08-30,27.2,,1.6,84.8
152,울산,2020-08-31,24.5,13.5,2.7,87.8
152,울산,2020-09-01,24.8,0,1.9,90
152,울산,2020-09-02,27,16.9,3.4,92
152,울산,2020-09-03,26.7,39.2,5.5,68.9
152,울산,2020-09-04,24.1,,1.8,68
152,울산,2020-09-05,19.4,30.5,1.3,98
152,울산,2020-09-06,19.9,15.4,3.7,96.5
152,울산,2020-09-07,22.9,118.4,5.7,85.9
152,울산,2020-09-08,24.9,,3.5,73
152,울산,2020-09-09,24.1,.8,1.9,78.4
152,울산,2020-09-10,23.6,0,1.3,79.1
152,울산,2020-09-11,21.7,8.3,2.2,93.3
152,울산,2020-09-12,20.1,4.6,3,91.8
152,울산,2020-09-13,19.4,,2,85.6
152,울산,2020-09-14,21.2,,1.2,84.9
152,울산,2020-09-15,22.1,,1.6,82.5
152,울산,2020-09-16,21.5,4.8,1.2,95.1
152,울산,2020-09-17,21,1.9,1.1,93.3
152,울산,2020-09-18,19.8,.9,1.3,84.3
152,울산,2020-09-19,20.8,,1.8,64.5
152,울산,2020-09-20,20.1,,2.2,55.1
152,울산,2020-09-21,18.4,,1.8,71.6
152,울산,2020-09-22,18.7,0,2.8,74.5
152,울산,2020-09-23,19.8,0,3.3,78.5
152,울산,2020-09-24,20.1,0,3.2,77.5
152,울산,2020-09-25,19.5,1.1,3.3,79.1
152,울산,2020-09-26,19.6,0,3.4,72.4
152,울산,2020-09-27,18.5,.2,2.8,80
152,울산,2020-09-28,17.5,,1.8,80
152,울산,2020-09-29,18.5,,1.7,75.6
152,울산,2020-09-30,18.5,,2,79.3
152,울산,2020-10-01,18.1,,1.7,86.6
152,울산,2020-10-02,20,,1.4,80.3
152,울산,2020-10-03,21.1,0,1.3,79.5
152,울산,2020-10-04,21.1,.4,1.6,74.4
152,울산,2020-10-05,15.8,,2.7,42.8
152,울산,2020-10-06,15.8,,2.3,62.5
152,울산,2020-10-07,17.7,0,2.9,68.9
152,울산,2020-10-08,17.9,,4.3,59
152,울산,2020-10-09,18.5,,4.4,60.4
152,울산,2020-10-10,17.3,0,3.1,73
152,울산,2020-10-11,16.4,,2,79.1
152,울산,2020-10-12,17.2,,1.4,75.8
152,울산,2020-10-13,16.3,,2.3,54.6
152,울산,2020-10-14,15.2,,2.3,51.4
152,울산,2020-10-15,14.8,,2.5,62.6
152,울산,2020-10-16,15.6,0,1.8,78.5
152,울산,2020-10-17,14.9,,2.1,69.6
152,울산,2020-10-18,14.6,,1.5,63.6
152,울산,2020-10-19,15.7,,2,61.5
152,울산,2020-10-20,15.3,,1.7,76.1
152,울산,2020-10-21,15.5,7.4,1.3,84
152,울산,2020-10-22,14.9,11.1,1.9,83.1
152,울산,2020-10-23,12,,3,44.1
152,울산,2020-10-24,11.7,,2.6,38.3
152,울산,2020-10-25,14.8,,2.1,46.6
152,울산,2020-10-26,14.4,,1.9,60.4
152,울산,2020-10-27,15,,1.5,69.8
152,울산,2020-10-28,15.9,0,1.4,53.1
152,울산,2020-10-29,13.4,,2.3,57.3
152,울산,2020-10-30,13.3,,2.4,68
152,울산,2020-10-31,13,,1.4,67.3
152,울산,2020-11-01,13.3,.1,1.2,82
152,울산,2020-11-02,13.4,4.5,1.5,64.1
152,울산,2020-11-03,7.9,,2.6,42.6
152,울산,2020-11-04,7.5,,2.4,33.1
152,울산,2020-11-05,10.8,,1.9,39.8
152,울산,2020-11-06,13.8,0,1,63.3
152,울산,2020-11-07,17,,1.6,59.3
152,울산,2020-11-08,13.4,,2.5,29.9
152,울산,2020-11-09,8.1,,2.9,30.3
152,울산,2020-11-10,8.8,,1.6,51
152,울산,2020-11-11,10.6,,1.6,57.1
152,울산,2020-11-12,12,,1.1,74.4
152,울산,2020-11-13,13.9,,2,58.1
152,울산,2020-11-14,13.1,,2,74.8
152,울산,2020-11-15,14.2,,1.7,66
152,울산,2020-11-16,14.3,,2.3,67.6
152,울산,2020-11-17,16.1,0,1.1,84.6
152,울산,2020-11-18,18.5,1.5,1.5,90
152,울산,2020-11-19,19.6,30.5,3.6,88.6
152,울산,2020-11-20,10.8,,2.5,63.9
152,울산,2020-11-21,8.7,,2.2,75.8
152,울산,2020-11-22,9.8,1.1,2.1,80.6
152,울산,2020-11-23,6.6,,2.6,48.8
152,울산,2020-11-24,7.8,,2.1,57.5
152,울산,2020-11-25,9.1,,2.9,41.5
152,울산,2020-11-26,9.2,,1.9,66.1
152,울산,2020-11-27,9.1,0,2.5,57.8
152,울산,2020-11-28,4.2,,3.5,41.9
152,울산,2020-11-29,3.9,,2.8,52.1
152,울산,2020-11-30,4.3,,2.7,42.4
152,울산,2020-12-01,4.8,,2.4,49.9
152,울산,2020-12-02,6.3,,2.3,42.1
152,울산,2020-12-03,5.4,,2.6,37.6
152,울산,2020-12-04,3.4,,2.9,38
152,울산,2020-12-05,4.6,,2.1,52.6
152,울산,2020-12-06,6.4,,1.8,52.1
152,울산,2020-12-07,6.7,,1.9,58.4
152,울산,2020-12-08,3.1,,2.5,44.1
152,울산,2020-12-09,4.3,,2,32.9
152,울산,2020-12-10,7.1,,1.6,45.1
152,울산,2020-12-11,8.5,,1.7,59.4
152,울산,2020-12-12,6.7,,2.2,42.1
152,울산,2020-12-13,5.5,0,2.6,43.3
152,울산,2020-12-14,-2,,3.4,23.4
152,울산,2020-12-15,-3.6,,3.3,30.9
152,울산,2020-12-16,-2.9,,3.1,34
152,울산,2020-12-17,-.7,,3.1,33.1
152,울산,2020-12-18,2.2,,1.7,47.1
152,울산,2020-12-19,-.1,,3.2,27.4
152,울산,2020-12-20,1.1,,2.9,36.8
152,울산,2020-12-21,2.5,,2.6,51.6
152,울산,2020-12-22,4.7,,1.7,52.9
152,울산,2020-12-23,5.2,,1.7,55.9
152,울산,2020-12-24,7.8,,2,41.9
152,울산,2020-12-25,2.3,,2.5,44.3
152,울산,2020-12-26,3.8,,1.6,52.9
152,울산,2020-12-27,5.5,1.4,1.1,73.3
152,울산,2020-12-28,7.6,,1.7,72.1
152,울산,2020-12-29,7,4.3,2.1,74.6
152,울산,2020-12-30,-4.3,0,4.4,45.9
152,울산,2020-12-31,-3.8,,3.3,44.8
