지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
155,창원,2021-09-29,23.3,28.1,.8,86.5
155,창원,2021-09-30,21.7,4,.8,83.4
155,창원,2021-10-01,21.1,,1.3,77.9
155,창원,2021-10-02,22.5,,.9,75.1
155,창원,2021-10-03,22.4,,1,77.1
155,창원,2021-10-04,24,,1.4,78.9
155,창원,2021-10-05,24.2,,.9,78.8
155,창원,2021-10-06,23.3,,1,77.4
155,창원,2021-10-07,23,,1,75
155,창원,2021-10-08,22.9,.1,1.1,76.3
155,창원,2021-10-09,23.3,,1,77.4
155,창원,2021-10-10,24.4,3.2,1.2,77.5
155,창원,2021-10-11,18.8,15.6,.9,89.5
155,창원,2021-10-12,17.7,.9,1.2,79.1
155,창원,2021-10-13,19.4,,1.4,73
155,창원,2021-10-14,20.4,,1.1,74.3
155,창원,2021-10-15,20.9,0,1,68.9
155,창원,2021-10-16,14.6,5.2,1.9,62.1
155,창원,2021-10-17,8.2,,2,40.5
155,창원,2021-10-18,10.9,,1.6,47.6
155,창원,2021-10-19,13.1,,1.3,52.4
155,창원,2021-10-20,12,,1.4,55.5
155,창원,2021-10-21,11.7,0,1.2,73.9
155,창원,2021-10-22,13.2,,1.8,49.3
155,창원,2021-10-23,13.8,,1.2,56.8
155,창원,2021-10-24,13.3,,1.1,64.6
155,창원,2021-10-25,14,,1.3,59
155,창원,2021-10-26,13.7,,1.4,51
155,창원,2021-10-27,15.4,,.9,57.5
155,창원,2021-10-28,15.2,,1.6,47.8
155,창원,2021-10-29,14.7,,1.1,55.6
155,창원,2021-10-30,13.6,,1,64.5
155,창원,2021-10-31,14.8,,1.2,60.3
155,창원,2021-11-01,15.4,,.9,54.9
155,창원,2021-11-02,13.5,,1.4,56.4
155,창원,2021-11-03,13.7,,1.1,53.5
155,창원,2021-11-04,13.8,,1.1,53.5
155,창원,2021-11-05,14,,1,59
155,창원,2021-11-06,15,,1.8,59.3
155,창원,2021-11-07,15.7,,1.6,60.5
155,창원,2021-11-08,12.3,22.8,1.4,68.9
155,창원,2021-11-09,8.5,,1.2,56.8
155,창원,2021-11-10,9.1,0,1.2,56.6
155,창원,2021-11-11,9.5,0,1.3,53.3
155,창원,2021-11-12,7.9,,1.4,49.4
155,창원,2021-11-13,8.8,,1,63.5
155,창원,2021-11-14,10.7,,.8,66.4
155,창원,2021-11-15,11.1,,.9,58.6
155,창원,2021-11-16,11.8,,1.2,48.6
155,창원,2021-11-17,10.7,,1.3,46.4
155,창원,2021-11-18,11.3,,1,56
155,창원,2021-11-19,11.8,,.9,63.1
155,창원,2021-11-20,12.7,,.9,67.3
155,창원,2021-11-21,13.2,,.6,72.3
155,창원,2021-11-22,9,0,1.6,45.1
155,창원,2021-11-23,5.4,,1.2,48
155,창원,2021-11-24,8.4,0,.9,50.5
155,창원,2021-11-25,11,,1.1,49.1
155,창원,2021-11-26,7.7,,2,38.9
155,창원,2021-11-27,6.4,,1,49.3
155,창원,2021-11-28,7.1,,1,53
155,창원,2021-11-29,8.8,,1,58.3
155,창원,2021-11-30,8.9,30.7,1.3,71.5
155,창원,2021-12-01,3.2,,2,40.1
155,창원,2021-12-02,2.6,,1.3,47.4
155,창원,2021-12-03,6.4,,1.7,46.6
155,창원,2021-12-04,4.2,,.9,48.5
155,창원,2021-12-05,5.7,,1.2,60.1
155,창원,2021-12-06,7.6,0,1,68
155,창원,2021-12-07,9.9,,1.5,53.5
155,창원,2021-12-08,8.5,,.9,58.6
155,창원,2021-12-09,8.7,,1.4,64.9
155,창원,2021-12-10,9.9,,.8,70.8
155,창원,2021-12-11,9.7,,1.3,59.1
155,창원,2021-12-12,7.4,,2.3,48.4
155,창원,2021-12-13,1,,2.3,30
155,창원,2021-12-14,3.4,,1.3,47.9
155,창원,2021-12-15,6.5,,.8,69.6
155,창원,2021-12-16,6.7,2.4,.5,85.3
155,창원,2021-12-17,1.5,,2.2,40
155,창원,2021-12-18,-3,,1.6,33.8
155,창원,2021-12-19,2.8,0,1.2,48.9
155,창원,2021-12-20,5.9,,.9,53.9
155,창원,2021-12-21,7.8,,.6,60.5
155,창원,2021-12-22,7.3,,1,37.4
155,창원,2021-12-23,5.7,,1.4,36.3
155,창원,2021-12-24,5.7,,1.1,47.5
155,창원,2021-12-25,-3.5,,2.4,36.4
155,창원,2021-12-26,-6.3,,1.6,30.4
155,창원,2021-12-27,-3.2,,1.6,41.6
155,창원,2021-12-28,1.6,,.7,60.1
155,창원,2021-12-29,4.3,,1,54.1
155,창원,2021-12-30,2.1,,2,38.9
155,창원,2021-12-31,-1.2,,2,28.9
